Centroid X	Centroid Y	Database ID	Image Name	Intensity Variance SOX17	Intensity Variance SOX2	Intensity Variance TBXT	Intensity Variance LMBR	Is Border	Kurtosis Intensity SOX17	Kurtosis Intensity SOX2	Kurtosis Intensity TBXT	Kurtosis Intensity LMBR	Location X	Location Y	Max Intensity SOX17	Max Intensity SOX2	Max Intensity TBXT	Max Intensity LMBR	Mean Intensity SOX17	Mean Intensity SOX2	Mean Intensity TBXT	Mean Intensity LMBR	Median Intensity SOX17	Median Intensity SOX2	Median Intensity TBXT	Median Intensity LMBR	Min Intensity SOX17	Min Intensity SOX2	Min Intensity TBXT	Min Intensity LMBR	Normalised Coordinate 0	Normalised Coordinate 1	Second Moment 0	Second Moment 1	Sum Intensity SOX17	Sum Intensity SOX2	Sum Intensity TBXT	Sum Intensity LMBR	bounding box maximum X	bounding box maximum Y	bounding box minimum X	bounding box minimum Y	label	volume	
72.57162162162162	308.06351351351327	402	NMP Image Mine.tiff	46546.95038981292	556834.2141198885	12284.698128898131	224374.52687110173	false	-1.30627277436267	-0.7012231629605492	-0.7568730460629749	-0.12500112027990617	111	473	1521.0	3356.0	1284.0	3969.0	1041.5114345114348	1662.667359667357	955.856548856549	2489.014553014553	1003.0	1323.0	950.0	2285.0	700.0	823.0	747.0	1897.0	-246.28154838625147	-38.23249870234298	9510.554054054037	18935.46486486558	500967.0	799743.0	459767.0	1197216.0	125	489	100	460	4884.0	203.22250000000003	
242.38285123966938	206.16549586776864	403	NMP Image Mine.tiff	1895.7555124995708	1455629.7615479578	4226.2921024656225	71617.83402489626	false	4.507027604833203	2.249603481351638	-0.2695962694334111	8.71587033422501	372	317	1016.0	6281.0	1182.0	4603.0	782.202479338843	2690.34297520661	1018.4793388429752	3295.909090909091	776.0	2313.0	1020.0	3239.0	701.0	1376.0	846.0	2955.0	-76.4703187682037	-140.1305163480876	1685.071280991763	6736.183677686094	189293.0	651063.0	246472.0	797610.0	381	329	366	304	2960.0	102.245	
369.3725118483413	330.76990521327	404	NMP Image Mine.tiff	1386.474430151207	530181.3601444369	6761.379959377113	24670.751839313943	false	7.353890161526147	-1.3797891927821107	0.7384141605035124	-0.0361103285256652	568	508	1025.0	3119.0	1250.0	3449.0	799.0805687203791	2163.919431279623	1107.1848341232228	2969.563981042654	799.0	2508.0	1127.0	2939.0	711.0	936.0	846.0	2691.0	50.5193418404682	-15.52610700258623	1767.4393364928806	3051.6175355451737	168606.0	456587.0	233616.0	626578.0	575	518	561	500	1009.0	89.14750000000001	
413.90022371364614	456.6097315436237	405	NMP Image Mine.tiff	1543.883257591718	463824.6851656789	1086.7790451540411	90347.45051714967	false	1.0182957190216881	-1.1945974723414323	0.5145334554158052	8.894616238604284	636	702	961.0	3501.0	1004.0	4598.0	789.4362416107384	2103.382550335568	885.5257270693512	2771.7539149888144	784.0	2113.0	884.0	2708.0	710.0	929.0	793.0	2348.0	95.04705370577307	110.31371932776744	8818.723042505422	13011.377181209606	352878.0	940212.0	395830.0	1238974.0	647	715	626	689	272.0	188.85750000000002	
429.0787878787878	442.50774410774414	406	NMP Image Mine.tiff	1261.1202111202108	121466.68477568481	2858.784352534354	13977.291245791244	false	-0.1551331562756979	-0.7392529501947154	0.03701232764524853	1.123192271138321	660	680	892.0	2412.0	1247.0	3068.0	785.6498316498316	1725.5723905723896	1089.3569023569023	2646.784511784512	786.0	1784.0	1091.0	2627.0	679.0	974.0	931.0	2395.0	110.22561787091473	96.2117318918879	5251.763636363644	4083.8033670029245	233338.0	512495.0	323539.0	786095.0	670	689	650	672	2954.0	125.48250000000002	
155.08341013824887	499.9278801843317	407	NMP Image Mine.tiff	1456.3255393195047	49189.3473036685	1641.2762582348007	19033.043688338785	false	5.554091564210006	0.04602811718775479	1.4346344521580754	0.4150138441029383	238	769	1001.0	1877.0	1063.0	3138.0	766.8018433179724	1380.8294930875577	862.2465437788019	2524.0138248847925	763.0	1400.0	861.0	2516.0	644.0	790.0	738.0	2161.0	-163.7697598696242	153.63186796847543	11665.547004608286	9046.550230415147	332792.0	599280.0	374215.0	1095422.0	251	781	225	758	3594.0	183.365	
455.4482758620693	632.918448275862	408	NMP Image Mine.tiff	1041.7702422145335	78960.98680348408	1464.2845006562463	17420.83565207015	false	0.1845013086246241	0.04534813212349542	-0.5559117009524153	-0.08944794901306796	700	973	930.0	2550.0	1067.0	3768.0	814.4	1689.8068965517248	978.4689655172414	3366.041379310345	814.0	1675.0	979.0	3346.0	721.0	999.0	893.0	3065.0	136.59510585419622	286.6224360600058	2405.0448275861713	8429.444310344901	236176.0	490044.0	283756.0	976152.0	707	986	694	960	4543.0	122.525	
335.50263157894716	388.80491228070184	409	NMP Image Mine.tiff	960.587274524339	290825.546651841	4615.353471707437	62911.59965406471	false	0.9097522106938016	0.3739593102241887	1.5840985062383552	-0.10136485427240371	516	598	851.0	3299.0	1278.0	3732.0	730.540350877193	2310.901754385964	1062.859649122807	3002.322807017544	728.0	2411.0	1068.0	2999.0	663.0	882.0	816.0	2504.0	16.649461571074085	42.50890006484559	4959.431578947373	4018.674035087413	208204.0	658607.0	302915.0	855662.0	526	609	506	590	1136.0	120.41250000000001	
610.7898130841119	512.2000000000003	410	NMP Image Mine.tiff	1273.4568028282397	107096.8354370123	1575.2670586999877	76108.96169274383	false	1.9606547651713773	3.953146568331737	0.012800496561879093	1.7349976025637015	939	788	946.0	2598.0	1020.0	4365.0	783.811214953271	2033.1551401869158	894.8747663551402	3070.519626168224	781.0	2091.0	895.0	3061.0	678.0	796.0	784.0	2428.0	291.9366430762388	165.90398778414402	24349.687663551496	16162.900000000043	419339.0	1087738.0	478758.0	1642728.0	956	802	925	772	2244.0	226.03750000000002	
17.360218978102186	39.1043795620438	411	NMP Image Mine.tiff	1001.7225742627198	187639.02939760956	1608.7692842437357	18579.639528354848	false	-0.046969877023909756	12.233211363033126	0.4293515024390744	3.8762312020489618	26	60	881.0	3772.0	1056.0	3892.0	804.8832116788321	1605.8795620437954	911.2700729927008	3207.824817518248	806.0	1501.0	907.0	3205.0	705.0	1258.0	801.0	2884.0	-301.4929510297709	-307.19163265381246	4196.817518248172	6092.407299270077	220538.0	440011.0	249688.0	878944.0	35	70	16	45	3802.0	115.76500000000001	
401.276323119777	540.3346796657382	412	NMP Image Mine.tiff	3327.1619644885677	1734550.816249359	2496.627705762439	187545.23689329452	false	13.241418337748966	-1.052603131441208	1.1107286067658375	6.007129375420622	617	831	1200.0	5931.0	1215.0	5866.0	804.6267409470752	3465.6629526462434	1031.618384401114	3404.590529247911	794.0	3901.0	1029.0	3257.0	702.0	971.0	911.0	2815.0	82.4231531119039	194.03866744988198	7647.559610028009	6595.562674094837	288861.0	1244173.0	370351.0	1222248.0	630	841	607	821	92.0	151.6775	
439.79355468750026	306.1499999999999	413	NMP Image Mine.tiff	8974.09993872549	458799.19699754904	34786.88172487745	99550.18406862745	false	13.838616524046845	0.41930404871840476	3.487620689536946	-0.03335945848247501	676	470	1447.0	4244.0	1968.0	4720.0	862.3671875	2227.4453125	1162.80078125	3713.359375	840.0	2243.0	1111.0	3691.0	742.0	839.0	904.0	3102.0	120.94038467962719	-40.14601221585633	6281.04902343737	3094.0000000000628	220766.0	570226.0	297677.0	950620.0	688	479	665	462	828.0	108.16000000000001	
362.39047619047597	384.9238095238095	414	NMP Image Mine.tiff	581.375192923019	257009.09038208175	3345.822059100321	33224.15573122529	false	0.47827562549995317	-0.5137768124437421	-0.6491124523174379	0.6269560324012278	557	592	836.0	2952.0	1136.0	3454.0	755.1082251082252	2103.3030303030296	1008.1731601731601	2800.727272727273	755.0	2247.0	1012.0	2803.0	683.0	898.0	861.0	2437.0	43.53730618260289	38.627797307953244	1665.0523809524452	5467.552380952594	174430.0	485863.0	232888.0	646968.0	564	604	551	581	2897.0	97.59750000000001	
529.1613733905581	401.580042918455	415	NMP Image Mine.tiff	53690.990417344976	1412848.363289921	2784.8511543584455	261154.63375018505	false	25.366943962111097	-0.7464692305032106	-0.2665503667123872	1.119304609935043	814	617	2774.0	5564.0	1106.0	6025.0	1072.5450643776826	3006.9141630901286	966.4420600858368	4287.738197424893	1029.0	3020.0	963.0	4114.0	809.0	1025.0	847.0	3587.0	210.308203382685	55.28403070259873	4299.049785407757	2053.391845493613	249903.0	700611.0	225181.0	999043.0	827	625	804	611	840.0	98.44250000000001	
281.15927272727254	297.4045454545455	416	NMP Image Mine.tiff	1853.399522229596	223466.60299933646	7005.146861313873	414578.3630258792	false	0.4423215049965674	-0.14764910615483906	-0.05930194788833365	0.456720098335897	432	457	937.0	3300.0	1365.0	7102.0	779.2218181818182	2230.574545454545	1082.08	4924.858181818182	775.0	2291.0	1075.0	4840.0	684.0	1083.0	930.0	3650.0	-37.69389728060054	-48.89146676131077	4473.290545454581	3659.6181818181553	214286.0	613408.0	297572.0	1354336.0	443	465	422	448	77.0	116.18750000000001	
59.72552083333336	265.76875	417	NMP Image Mine.tiff	1030.623681281456	89145.96853222996	3278.459918215255	86854.30399487031	false	0.058304430608866475	-0.4772886166589605	-0.49101488149386796	-0.8241993007945223	91	408	881.0	1965.0	1033.0	3358.0	794.5590277777778	1190.34375	902.4965277777779	2686.8159722222217	795.0	1115.0	898.0	2678.0	704.0	781.0	748.0	2134.0	-259.1276491745397	-80.52726221585624	3557.5921875000054	5687.175000000005	228833.0	342819.0	259919.0	773803.0	101	419	83	399	4221.0	121.68	
193.6967661691544	420.6502487562188	418	NMP Image Mine.tiff	939.6933350702845	415757.1866354011	2852.198738229056	115709.74152305815	false	-0.17883236795821844	-0.3647792122131066	0.42779204498375645	1.4738609570655825	297	647	822.0	3637.0	1061.0	4829.0	734.1218905472637	2483.0199004975116	883.5447761194032	3353.276119402984	733.0	2526.0	880.0	3276.0	652.0	868.0	757.0	2862.0	-125.15640383871869	74.35423654036254	5462.593532338218	14386.084577115054	295117.0	998174.0	355185.0	1348017.0	307	661	289	632	1228.0	169.84500000000003	
512.4129310344829	399.86206896551755	419	NMP Image Mine.tiff	9741.739685070761	2008881.8337651978	3913.960700285694	177487.22450335516	false	1.0044952614207463	-1.5940223273400502	-0.16932250260873483	4.166926667266882	788	615	1206.0	5365.0	1185.0	5893.0	869.3793103448277	3020.3103448275892	1004.7183908045977	3984.402298850575	833.0	2845.0	999.0	3899.0	720.0	1018.0	863.0	3379.0	193.5597610266098	53.5660567496613	1834.5129310344853	1417.5379310342987	151272.0	525534.0	174821.0	693286.0	795	621	780	608	116.0	73.515	
223.71271676300583	315.9563583815027	420	NMP Image Mine.tiff	1001.0653933149032	95745.81043813347	2145.514459244366	113687.20452374971	false	-0.09453176510695283	-0.4984192110302885	-0.003041504773759307	7.733554321899193	344	486	850.0	2122.0	1055.0	4802.0	751.6416184971098	1594.0635838150283	939.4942196531792	3007.3583815028896	753.0	1658.0	939.0	2914.0	673.0	837.0	803.0	2545.0	-95.14045324486725	-30.339653834353555	8621.336994219655	4647.10924855514	260068.0	551546.0	325065.0	1040546.0	358	495	333	477	1510.0	146.185	
